CHEMBL248757,AZTMYWWWILJAKW-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,17935989.0,pKI,5.785686102575601,NM,Clc1cc2NC(=O)Nc3cnc(C#N)c(OCCCCOc2cc1NCc4cncs4)n3
CHEMBL1991180,FSYMYDRMUOJVKB-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,4.900000142057633,NM,COCc1nnn(c1C(=O)NN=C(C)c2ccc(O)cc2O)c3nonc3N
CHEMBL1990346,KIOLXAWQJUDVMS-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,4.800000052738446,NM,Nc1n[nH]c2cccc(c3ccc(Br)cc3)c12
CHEMBL1967116,MCCCQFAOMZMZKE-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,6.599997654072044,NM,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(C)c5)c1
CHEMBL1997023,PNAPQQCRNHMIER-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,5.300000202445418,NM,CN(C)c1cc2sncc2cc1NC(=O)C(=O)O
CHEMBL1998585,PTVPBWWDGZSEAF-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,5.59999938302362,NM,Nc1ncnc2scc(c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)c12
CHEMBL1972659,SIIYWGTUMQUUKJ-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,4.800000052738446,NM,Cc1c(O)ccc2C(=NNC(=O)Cc3cccc4ccccc34)CCCc12
CHEMBL1970317,ZCCJKVBTHCOISJ-UHFFFAOYSA-N,,,Q9BYT3,SERINE/THREONINE-PROTEIN KINASE 33,STK33,,pKI,6.199998172182031,NM,Cn1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4
