CHEMBL3422092,DUKJABPGWUISRC-SBZVUBOMSA-N,,,P33981,DUAL SPECIFICITY PROTEIN KINASE TTK,TTK,25763473.0,pKI,9.154901959985743,NM,OC1C[C@@H]2CC[C@@H](C1)N2c3ccc(cc3)c4n[nH]c5ccc(cc45)C(=O)N[C@H](C6CC6)c7ccccn7
CHEMBL2171745,ONQYZCIVDNVJRE-UHFFFAOYSA-N,,,P33981,DUAL SPECIFICITY PROTEIN KINASE TTK,TTK,22985112.0,pKI,7.6020599913279625,NM,CNc1nc(Nc2ccc(cc2OC)C(=O)N3CCOCC3)ncc1C(F)(F)F
CHEMBL3122113,ZPPUMAMZIMPJGP-UHFFFAOYSA-N,,,P33981,DUAL SPECIFICITY PROTEIN KINASE TTK,TTK,24354345.0,pKI,6.823908740944319,NM,CNc1nc(Nc2cn(nc2C)C(C)(C)C#N)ncc1C(F)(F)F
